17.39.42.230,2019-07-02,19:44:52,购物,珠宝配饰,观音
17.39.42.230,2019-07-04,11:43:11,电影电视,家庭,"母爱无悔陈依莎,梁馨,申泽华,"
17.39.42.230,2019-07-03,13:25:09,游戏,角色扮演,天天打怪兽﹣全球最好玩的聊天游戏
17.39.42.230,2019-07-21,07:11:01,电影电视,动作,"三少爷的剑林更新,何润东,江一燕,"
17.39.42.230,2019-07-23,04:37:32,游戏,飞行射击,Memes Wars
17.39.42.230,2019-07-22,06:35:25,电影电视,动画,"圣蛋传奇之猪公的骰子黄玉坤,"
17.39.42.230,2019-07-07,20:08:12,音乐,民谣,Let it CurlRie fu
17.39.42.230,2019-07-17,20:08:47,游戏,跑酷竞速,New Bus Rush: Subway Surf 2018
17.39.42.230,2019-07-16,07:24:06,购物,零食生鲜,咖喱
17.39.42.230,2019-07-21,04:20:39,游戏,跑酷竞速,Take Off Flight Simulator
17.39.42.230,2019-07-28,05:30:01,购物,家电数码,商务手机
17.39.42.230,2019-07-13,11:31:39,电影电视,动画,"神偷奶爸3史蒂夫·卡瑞尔,克里斯汀·韦格,崔·帕克,"
17.39.42.230,2019-07-25,04:46:56,游戏,飞行射击,手枪实景射击
17.39.42.230,2019-07-04,17:52:47,音乐,流行,FLY 飞ANU
17.39.42.230,2019-07-25,01:43:53,购物,美妆,雅诗兰黛
17.39.42.230,2019-07-10,22:06:21,游戏,动作冒险,像素荒野战场
17.39.42.230,2019-07-16,12:39:49,购物,美妆,娇韵诗
17.39.42.230,2019-07-30,14:59:22,电影电视,战争,"白屋之恋何润东,袁泉,牛萌萌,"
17.39.42.230,2019-07-10,12:46:14,游戏,角色扮演,龍虎門 - 火雲轉
17.39.42.230,2019-07-15,03:29:51,游戏,跑酷竞速,紧急任务HQ
17.39.42.230,2019-07-17,00:45:47,电影电视,古装,"轩辕剑之汉之云张云龙,于朦胧,关晓彤,"
17.39.42.230,2019-07-15,11:31:04,游戏,扑克棋牌,滑板:色彩冲浪
17.39.42.230,2019-07-18,20:51:43,游戏,扑克棋牌,起重机挖掘机生成器
17.39.42.230,2019-07-20,15:14:16,游戏,扑克棋牌,彩金捕鱼
17.39.42.230,2019-07-05,02:39:43,音乐,嘻哈,假动作陈柔希
17.39.42.230,2019-07-30,12:15:11,游戏,跑酷竞速,模拟经营铁匠
17.39.42.230,2019-07-06,14:09:17,购物,母婴儿童,帆布鞋
17.39.42.230,2019-07-04,12:47:35,购物,美妆,画眉神器
17.39.42.230,2019-07-27,02:02:40,电影电视,战争,"潮起两江吴若甫,"
17.39.42.230,2019-07-27,13:14:32,游戏,动作冒险,尊上你的宫铃掉了
17.39.42.230,2019-07-30,08:33:36,游戏,休闲益智,梦幻炫舞
17.39.42.230,2019-07-15,20:11:03,电影电视,爱情,"魔发奇缘曼迪·摩尔,扎卡里·列维,唐娜·墨菲,"
17.39.42.230,2019-07-24,06:12:55,购物,运动健身,分体泳衣
17.39.42.230,2019-07-30,14:25:24,音乐,摇滚,We Will Rock YouQueen
17.39.42.230,2019-07-17,11:30:58,游戏,跑酷竞速,超级火车变换机器人战争3D
17.39.42.230,2019-07-13,17:58:15,购物,珠宝配饰,蓝宝石
17.39.42.230,2019-07-01,01:59:05,游戏,休闲益智,连连看
17.39.42.230,2019-07-09,06:17:56,购物,运动健身,三叶草
17.39.42.230,2019-07-08,11:32:22,游戏,角色扮演,神魔噬天
17.39.42.230,2019-07-24,12:23:04,购物,家电数码,海尔
17.39.42.230,2019-07-26,01:09:26,音乐,流行,半壶纱刘珂矣
17.39.42.230,2019-07-29,05:34:36,游戏,扑克棋牌,街机捕鱼之疯狂千炮
17.39.42.230,2019-07-26,11:56:43,电影电视,爱情,"大内密探零零发周星驰,刘嘉玲,李若彤,"
17.39.42.230,2019-07-17,23:09:44,游戏,角色扮演,第九大陆
17.39.42.230,2019-07-11,07:08:56,购物,家电数码,OnePlus/一加酷派
17.39.42.230,2019-07-08,11:12:32,电影电视,爱情,"天才室友李瑞雪（导演）,张宸溢,"
17.39.42.230,2019-07-12,21:19:21,电影电视,古装,"天局王永林,章海东,"
17.39.42.230,2019-07-15,00:30:18,游戏,休闲益智,钢琴2s
17.39.42.230,2019-07-07,07:50:47,游戏,飞行射击,战舰世界闪击战
17.39.42.230,2019-07-06,02:09:01,购物,珠宝配饰,碧玺
17.39.42.230,2019-07-28,07:29:15,音乐,动漫ACG,ペガサス幻想-PEGASUS FANTASY-MAKE-UP
17.39.42.230,2019-07-10,11:29:10,电影电视,科幻,"超凡蜘蛛侠安德鲁·加菲尔德,"
17.39.42.230,2019-07-04,22:43:07,音乐,动漫ACG,いつも何度でも木村弓
17.39.42.230,2019-07-08,07:43:12,游戏,经营策略,中世纪战斗
17.39.42.230,2019-07-05,21:14:18,购物,母婴儿童,裙子
17.39.42.230,2019-07-17,03:55:53,购物,书籍课程,考试英语
17.39.42.230,2019-07-02,12:46:17,游戏,角色扮演,史上最牛找茬
17.39.42.230,2019-07-31,20:03:15,游戏,角色扮演,塔防江湖2
17.39.42.230,2019-07-03,11:37:57,电影电视,喜剧,"玩具总动员2汤姆·汉克斯,"
17.39.42.230,2019-07-11,17:15:17,游戏,休闲益智,别踩白块儿3完美版
17.39.42.230,2019-07-31,04:41:56,游戏,动作冒险,火柴人冒险
17.39.42.230,2019-07-24,09:31:39,游戏,休闲益智,蜘蛛人的冒险
17.39.42.230,2019-07-21,18:14:45,购物,乐器,非洲鼓
17.39.42.230,2019-07-10,07:26:11,电影电视,爱情,"幸福终点站汤姆·汉克斯,"
17.39.42.230,2019-07-28,19:08:12,电影电视,恐怖,孤岛惊魂
17.39.42.230,2019-07-13,23:51:25,游戏,动作冒险,迷你工艺2
17.39.42.230,2019-07-25,21:55:41,游戏,休闲益智,心舞
17.39.42.230,2019-07-14,05:35:31,购物,家电数码,洗衣机
17.39.42.230,2019-07-13,13:52:12,电影电视,喜剧,"赌圣3：无名小子张家辉,舒淇,王晶,"
17.39.42.230,2019-07-22,19:55:10,游戏,经营策略,要塞围城（官方中文版）
17.39.42.230,2019-07-10,12:01:48,音乐,儿童,My Dear Life広橋真紀子
17.39.42.230,2019-07-16,04:33:08,电影电视,战争,"全家福吴刚,秦海璐,岳秀清,"
17.39.42.230,2019-07-31,14:55:38,游戏,跑酷竞速,Tourist Airplane City Flight Simulator
17.39.42.230,2019-07-21,17:31:23,游戏,飞行射击,坦克大战模拟器
17.39.42.230,2019-07-17,22:07:32,游戏,角色扮演,我是大主宰
17.39.42.230,2019-07-16,10:05:46,购物,美妆,喷雾
17.39.42.230,2019-07-18,20:40:30,购物,母婴儿童,爬行垫
17.39.42.230,2019-07-09,21:14:30,游戏,飞行射击,坦克大战 - 1990经典街机
17.39.42.230,2019-07-27,23:09:55,电影电视,爱情,金装大酒店（粤语）
17.39.42.230,2019-07-20,14:22:34,游戏,动作冒险,求生世界
17.39.42.230,2019-07-09,22:13:10,购物,男装,运动裤
17.39.42.230,2019-07-04,06:45:41,购物,书籍课程,销售技巧
17.39.42.230,2019-07-10,20:55:49,电影电视,动作,"学校风云袁洁莹,张耀扬,刘松仁,"
17.39.42.230,2019-07-14,02:11:53,购物,游戏动漫,海贼王/onepiece
17.39.42.230,2019-07-01,03:33:31,购物,家电数码,荣耀9
17.39.42.230,2019-07-17,02:01:17,电影电视,爱情,"欢喜邻居霸道爱彭禺厶,"
17.39.42.230,2019-07-02,04:13:22,购物,家电数码,志高
17.39.42.230,2019-07-17,15:22:11,游戏,飞行射击,钢铁世界:坦克部队
17.39.42.230,2019-07-11,11:07:42,游戏,扑克棋牌,战争与文明
17.39.42.230,2019-07-03,13:37:33,音乐,嘻哈,nelipotInvention_
17.39.42.230,2019-07-27,06:28:04,游戏,动作冒险,我的生存
17.39.42.230,2019-07-07,01:57:06,购物,珠宝配饰,海水黑珍珠
17.39.42.230,2019-07-27,03:10:50,游戏,动作冒险,快打旋风游戏
17.39.42.230,2019-07-25,09:32:06,电影电视,古装,"假凤虚凰赵予熙,刘济恺,"
17.39.42.230,2019-07-21,02:37:50,电影电视,家庭,"情非情江一燕,任重,王新,"
17.39.42.230,2019-07-18,16:36:49,购物,乐器,二胡
17.39.42.230,2019-07-19,17:01:44,购物,男装,小清新
17.39.42.230,2019-07-18,08:53:41,购物,美妆,画眉神器
17.39.42.230,2019-07-29,19:42:31,购物,男装,BF风
17.39.42.230,2019-07-23,00:19:22,购物,女装,印花
17.39.42.230,2019-07-18,19:56:46,电影电视,家庭,"我是太阳刘佩琦,王雅捷,杜源,"
17.39.42.230,2019-07-22,02:41:40,购物,母婴儿童,餐具
17.39.42.230,2019-07-28,01:20:16,游戏,动作冒险,死亡战虫
17.39.42.230,2019-07-07,18:31:11,电影电视,动画,"恐龙当家杰弗里·怀特,弗朗西丝·麦克道曼,安娜·帕奎因,"
17.39.42.230,2019-07-10,05:09:35,游戏,扑克棋牌,看图猜成语
17.39.42.230,2019-07-10,02:27:15,电影电视,动作,"天下第一镖局樊少皇,车永莉,释彦能,"
17.39.42.230,2019-07-12,16:30:40,游戏,动作冒险,像素世界
17.39.42.230,2019-07-16,02:35:22,电影电视,爱情,"天生喜剧王程琢,李祎玮,"
17.39.42.230,2019-07-16,10:15:23,购物,运动健身,耐克
17.39.42.230,2019-07-11,08:16:13,购物,母婴儿童,餐具
17.39.42.230,2019-07-29,07:31:15,音乐,摇滚,The Dark Side of the MoonPink Floyd
17.39.42.230,2019-07-07,00:01:03,游戏,扑克棋牌,电击屏幕 - 吓唬妹子专用
17.39.42.230,2019-07-07,15:17:28,购物,女装,条纹
17.39.42.230,2019-07-04,08:48:12,游戏,扑克棋牌,消灭星星
17.39.42.230,2019-07-31,12:34:11,音乐,流行,Set Fire to the RainAdele
17.39.42.230,2019-07-09,00:09:42,购物,游戏动漫,SLG战略游戏
17.39.42.230,2019-07-17,15:25:52,购物,女装,文艺
17.39.42.230,2019-07-23,20:50:47,购物,男装,短裤
17.39.42.230,2019-07-18,21:02:36,购物,书籍课程,留学英语
17.39.42.230,2019-07-28,09:54:50,电影电视,动画,我是大熊猫
17.39.42.230,2019-07-02,12:43:26,购物,乐器,口琴
17.39.42.230,2019-07-20,18:18:26,购物,美妆,眼线
17.39.42.230,2019-07-17,17:59:39,电影电视,喜剧,"小飞侠（1995）谢苗,卢惠光,吴孟达,"
17.39.42.230,2019-07-19,11:35:46,游戏,角色扮演,勇者要生活
17.39.42.230,2019-07-08,14:21:46,游戏,经营策略,偷吻小护士
17.39.42.230,2019-07-12,18:44:29,购物,乐器,吉他
17.39.42.230,2019-07-05,18:59:06,电影电视,科幻,"超凡蜘蛛侠安德鲁·加菲尔德,"
17.39.42.230,2019-07-09,21:37:15,购物,美妆,洁面
17.39.42.230,2019-07-30,13:47:11,电影电视,喜剧,"少侠好功夫熊欣欣,贾康熙,姜彭,"
17.39.42.230,2019-07-16,09:10:58,购物,珠宝配饰,蜜蜡手链
17.39.42.230,2019-07-02,21:33:06,购物,男装,换季清仓
17.39.42.230,2019-07-29,04:28:14,音乐,嘻哈,Top of the WorldAce Hood
17.39.42.230,2019-07-11,19:40:06,游戏,休闲益智,暴打盗贼
17.39.42.230,2019-07-23,06:38:38,购物,美妆,剃须膏
17.39.42.230,2019-07-25,11:56:04,电影电视,家庭,"我要一个家饶敏莉,贾乃亮,姚星彤,"
17.39.42.230,2019-07-31,18:32:22,购物,美妆,兰蔻
17.39.42.230,2019-07-03,16:42:09,购物,乐器,堂鼓
17.39.42.230,2019-07-07,10:29:11,游戏,经营策略,流氓特工
17.39.42.230,2019-07-11,15:04:33,购物,珠宝配饰,血珀
17.39.42.230,2019-07-03,23:22:06,购物,运动健身,登山包
17.39.42.230,2019-07-05,10:56:57,游戏,休闲益智,快乐小鸡
17.39.42.230,2019-07-09,21:40:12,电影电视,恐怖,"人吓人 粤语洪金宝,钟楚红,午马,"
17.39.42.230,2019-07-09,05:54:37,音乐,流行,绿色陈雪凝
17.39.42.230,2019-07-28,03:42:15,电影电视,喜剧,"无畏警官2萨尔曼·汗,Sonakshi Sinha,普拉卡什·拉贾,"
17.39.42.230,2019-07-03,21:47:33,电影电视,爱情,"武当山之天履奇缘完颜羽珊,"
17.39.42.230,2019-07-30,18:40:33,购物,书籍课程,Office技能
17.39.42.230,2019-07-08,01:49:01,游戏,扑克棋牌,你能逃离监狱么
17.39.42.230,2019-07-28,20:50:18,游戏,跑酷竞速,Flip Trickster
17.39.42.230,2019-07-24,12:44:45,购物,书籍课程,我爱运动
17.39.42.230,2019-07-12,00:36:24,购物,男装,运动裤
17.39.42.230,2019-07-06,07:03:20,电影电视,科幻,"女儿香江泽,董钰雯,薛诺琪,"
17.39.42.230,2019-07-11,12:18:19,电影电视,爱情,"一个陌生女人的来信姜文,徐静蕾,"
17.39.42.230,2019-07-04,22:20:39,购物,运动健身,一脚蹬
17.39.42.230,2019-07-26,05:38:35,购物,母婴儿童,裙子
17.39.42.230,2019-07-24,13:29:59,电影电视,科幻,"十字追杀令Brian Austin Green,迈克·克拉克·邓肯,"
17.39.42.230,2019-07-06,10:05:12,购物,珠宝配饰,钻石戒指
17.39.42.230,2019-07-25,19:58:18,电影电视,家庭,"非亲父子杜志国,杜淳,张定涵,"
17.39.42.230,2019-07-13,09:07:30,游戏,扑克棋牌,Gravity Falls Tiles Magics
17.39.42.230,2019-07-04,08:31:38,购物,游戏动漫,夏目友人帐
17.39.42.230,2019-07-25,11:53:21,游戏,休闲益智,人类一败涂地
17.39.42.230,2019-07-12,06:54:45,电影电视,喜剧,"龙虾刑警王千源,袁姗姗,"
17.39.42.230,2019-07-23,02:05:53,购物,珠宝配饰,铂金吊坠
17.39.42.230,2019-07-18,20:10:43,游戏,经营策略,Falling Ballz
17.39.42.230,2019-07-19,12:53:30,购物,珠宝配饰,吊坠
17.39.42.230,2019-07-15,06:03:47,购物,珠宝配饰,琥珀手链
17.39.42.230,2019-07-06,06:04:18,购物,游戏动漫,
17.39.42.230,2019-07-01,15:48:05,购物,零食生鲜,奶酪
17.39.42.230,2019-07-27,13:11:23,电影电视,动画,"邻家僵尸柳勋,洪英根,"
17.39.42.230,2019-07-14,09:48:13,购物,乐器,口琴
17.39.42.230,2019-07-22,02:04:57,游戏,角色扮演,沧海昆仑手游
17.39.42.230,2019-07-19,18:08:35,游戏,角色扮演,神雕侠侣闯关
17.39.42.230,2019-07-26,22:23:21,电影电视,动作,"见龙卸甲刘德华,李美琪,洪金宝,"
17.39.42.230,2019-07-07,11:39:13,游戏,扑克棋牌,蜘蛛人的冒险
17.39.42.230,2019-07-30,18:21:20,游戏,动作冒险,超级水管工2
17.39.42.230,2019-07-21,08:05:32,游戏,动作冒险,Circle Duo Pro
17.39.42.230,2019-07-30,14:15:31,电影电视,古装,"神风刀秦俊杰,关晓彤,宋轶,"
17.39.42.230,2019-07-09,03:33:53,游戏,跑酷竞速,极限摩托
17.39.42.230,2019-07-13,23:21:31,电影电视,恐怖,"基督再临保罗·贝坦尼,凯特·沃什,丹尼斯·奎德,"
17.39.42.230,2019-07-07,06:54:53,游戏,动作冒险,Gun Shooting Club - Gun Sim Free
17.39.42.230,2019-07-29,13:15:46,电影电视,科幻,"尖头外星族Robert Knott,"
17.39.42.230,2019-07-19,03:46:56,购物,书籍课程,幼儿家庭护理
17.39.42.230,2019-07-27,20:37:03,游戏,休闲益智,酒店逃生
17.39.42.230,2019-07-16,20:49:21,电影电视,家庭,"老农民陈宝国,冯远征,牛莉,"
17.39.42.230,2019-07-07,21:49:44,电影电视,动作,"大内密探零零发周星驰,刘嘉玲,李若彤,"
17.39.42.230,2019-07-05,06:34:09,电影电视,动画,"驯龙高手杰伊·巴鲁切尔,杰拉德·巴特勒,亚美莉卡·费雷拉,"
17.39.42.230,2019-07-10,14:34:13,购物,家电数码,志高
17.39.42.230,2019-07-29,22:23:36,游戏,休闲益智,Jelly Splash Jelly
17.39.42.230,2019-07-24,01:03:18,游戏,角色扮演,召唤之夜铸剑物语3:起源之石
17.39.42.230,2019-07-22,13:27:28,购物,运动健身,睡袋
17.39.42.230,2019-07-06,14:53:11,电影电视,爱情,"不期而遇张亮,张雨绮,"
17.39.42.230,2019-07-30,09:11:45,游戏,飞行射击,雷电战机之合金弹头
17.39.42.230,2019-07-15,11:18:46,游戏,经营策略,我的文明
17.39.42.230,2019-07-23,03:38:04,游戏,角色扮演,降魔神话
17.39.42.230,2019-07-16,00:23:33,游戏,跑酷竞速,小狗跑酷
17.39.42.230,2019-07-15,06:57:02,音乐,古典,Still WatersMaksim Mrvica
17.39.42.230,2019-07-21,15:03:18,电影电视,古装,"肥姐挂帅沈殿霞,邱心志,袁洁莹,"
17.39.42.230,2019-07-06,01:04:39,购物,运动健身,健身服
17.39.42.230,2019-07-02,07:29:30,电影电视,战争,"故梦陈坤,李小冉,罗海琼,"
17.39.42.230,2019-07-06,00:03:31,游戏,经营策略,错嫁太子妃
17.39.42.230,2019-07-06,16:12:06,游戏,动作冒险,Crafting Guide For Minecraft
17.39.42.230,2019-07-14,21:06:51,游戏,扑克棋牌,Princess Palace: Royal Puppy
17.39.42.230,2019-07-30,23:34:31,游戏,扑克棋牌,战争与文明
17.39.42.230,2019-07-25,23:51:38,电影电视,恐怖,剧能剪
17.39.42.230,2019-07-17,12:04:05,电影电视,战争,买房夫妻
17.39.42.230,2019-07-13,13:26:50,购物,乐器,民谣吉他
17.39.42.230,2019-07-14,02:49:44,音乐,摇滚,少年他的奇幻漂流五月天
17.39.42.230,2019-07-08,23:16:30,游戏,休闲益智,英雄难过棍子关
17.39.42.230,2019-07-18,20:29:40,电影电视,科幻,"暮色之战：异能部队任宇,"
17.39.42.230,2019-07-03,23:09:08,音乐,嘻哈,双人床Gold Child
17.39.42.230,2019-07-20,10:59:56,游戏,扑克棋牌,恋爱方块
17.39.42.230,2019-07-10,16:13:09,游戏,动作冒险,我的矿工世界
17.39.42.230,2019-07-23,16:48:32,购物,女装,重工
17.39.42.230,2019-07-22,21:30:54,购物,女装,
17.39.42.230,2019-07-14,11:55:50,购物,游戏动漫,RAC赛车游戏
17.39.42.230,2019-07-10,09:56:45,电影电视,古装,"王爷到何冰,江珊,毕彦君,"
17.39.42.230,2019-07-14,23:48:32,购物,游戏动漫,SLG战略游戏
17.39.42.230,2019-07-13,14:57:57,电影电视,恐怖,"邻家僵尸柳勋,洪英根,"
17.39.42.230,2019-07-01,12:07:30,购物,书籍课程,医师／药师
17.39.42.230,2019-07-07,17:47:36,游戏,角色扮演,梦三国无双(S服版)
17.39.42.230,2019-07-09,05:42:36,购物,游戏动漫,轩辕剑
17.39.42.230,2019-07-25,13:08:09,电影电视,科幻,"极速游戏宛成,马佳马尧,谈莎莎,"
17.39.42.230,2019-07-17,23:22:57,购物,家电数码,iPhone  7
17.39.42.230,2019-07-11,12:16:10,音乐,动漫ACG,アイロニ4円
17.39.42.230,2019-07-26,02:36:57,购物,乐器,尤克里里
17.39.42.230,2019-07-05,01:09:11,游戏,飞行射击,突击队警方打击
17.39.42.230,2019-07-19,21:47:48,游戏,休闲益智,消灭星星PopStar ~打发时间消消乐~
17.39.42.230,2019-07-22,15:42:44,音乐,中国特色,什么也不说郁钧剑
17.39.42.230,2019-07-25,22:34:32,游戏,休闲益智,Revolution Offroad
17.39.42.230,2019-07-30,16:44:18,游戏,角色扮演,大闹西游
17.39.42.230,2019-07-15,15:27:05,游戏,经营策略,托卡生活：邻居
17.39.42.230,2019-07-18,02:38:19,音乐,民谣,Paris BluesTerry Callier
17.39.42.230,2019-07-12,14:45:52,电影电视,动作,"碟中谍5：神秘国度汤姆·克鲁斯,"
17.39.42.230,2019-07-28,14:16:24,购物,母婴儿童,潮流玩具
17.39.42.230,2019-07-21,03:11:47,电影电视,古装,"仙侠剑DVD版蒋毅,"
17.39.42.230,2019-07-03,02:11:38,游戏,扑克棋牌,小心门后
17.39.42.230,2019-07-30,05:59:30,电影电视,喜剧,冰川时代5：星际碰撞（普通话）
17.39.42.230,2019-07-05,14:02:26,购物,家电数码,魅族
17.39.42.230,2019-07-07,21:19:16,购物,游戏动漫,海绵宝宝
17.39.42.230,2019-07-01,16:02:09,电影电视,喜剧,"憨豆先生的大灾难罗温·艾金森,"
17.39.42.230,2019-07-09,11:36:32,游戏,动作冒险,Kof Fighter 2003 Arcade
17.39.42.230,2019-07-29,11:57:50,电影电视,恐怖,幽灵情书（粤语）
17.39.42.230,2019-07-12,18:44:06,游戏,经营策略,铁锈战争王者之战
17.39.42.230,2019-07-13,06:17:07,游戏,扑克棋牌,吃豆大作战
17.39.42.230,2019-07-31,02:04:31,电影电视,家庭,"祈望孙淳,茹萍,"
17.39.42.230,2019-07-23,09:48:03,音乐,流行,站着等你三千年马天
17.39.42.230,2019-07-06,18:27:36,购物,男装,棉衣
17.39.42.230,2019-07-19,08:24:22,游戏,休闲益智,Color bump King
17.39.42.230,2019-07-30,02:47:15,音乐,民谣,Catherine Howard's FateBlackmore's Night
17.39.42.230,2019-07-03,01:33:41,游戏,休闲益智,钢琴块3
17.39.42.230,2019-07-09,08:30:46,音乐,流行,A.I.N.Y. (爱你)G.E.M.邓紫棋
17.39.42.230,2019-07-10,05:14:57,购物,书籍课程,教师证
17.39.42.230,2019-07-31,06:01:30,游戏,动作冒险,豪血寺一族Power Instinct
17.39.42.230,2019-07-11,14:53:12,购物,女装,衬衫
17.39.42.230,2019-07-11,05:37:29,购物,乐器,乐器包
17.39.42.230,2019-07-04,09:55:21,购物,书籍课程,中医养生
17.39.42.230,2019-07-27,16:50:33,游戏,跑酷竞速,不可能的BMX自行车特技
17.39.42.230,2019-07-08,22:59:16,游戏,飞行射击,坦克大战模拟器
17.39.42.230,2019-07-15,08:13:22,游戏,飞行射击,雷霆2015
17.39.42.230,2019-07-15,01:34:14,电影电视,喜剧,"驯龙高手3杰伊·巴鲁切尔,凯特·布兰切特,亚美莉卡·费雷拉,"
17.39.42.230,2019-07-14,17:13:48,购物,零食生鲜,方便主食
17.39.42.230,2019-07-22,22:49:01,购物,运动健身,运动文胸
17.39.42.230,2019-07-15,21:19:14,购物,书籍课程,中医养生
17.39.42.230,2019-07-15,20:39:37,购物,母婴儿童,电动车
17.39.42.230,2019-07-28,15:12:52,电影电视,科幻,魔翡翠（粤语）
17.39.42.230,2019-07-18,11:50:32,音乐,动漫ACG,煌めく瞬間に捕らわれて (Cinema Version) (Bonus Track)MANISH
17.39.42.230,2019-07-22,22:05:40,购物,母婴儿童,吸奶器
17.39.42.230,2019-07-26,10:32:19,购物,游戏动漫,海绵宝宝
17.39.42.230,2019-07-22,07:51:51,电影电视,动画,"飞机总动员2：火线救援戴恩·库克,"
17.39.42.230,2019-07-15,22:58:04,游戏,休闲益智,饭局狼人杀
17.39.42.230,2019-07-27,09:10:48,电影电视,爱情,"赎罪凯拉·奈特莉,"
17.39.42.230,2019-07-03,18:11:32,购物,家电数码,iPhone  7
17.39.42.230,2019-07-05,20:46:03,游戏,动作冒险,追击野兽
17.39.42.230,2019-07-30,19:04:01,游戏,扑克棋牌,愤怒的小鸟经典版
17.39.42.230,2019-07-16,17:06:35,购物,家电数码,拍照手机
17.39.42.230,2019-07-25,20:34:40,电影电视,动作,"摔跤吧！爸爸（普通话）阿米尔·汗,法缇玛·萨那·纱卡,桑亚·玛荷塔,"
17.39.42.230,2019-07-11,20:39:22,电影电视,爱情,"机器人总动员本·贝尔特,艾丽莎·奈特,"
17.39.42.230,2019-07-17,11:12:19,音乐,儿童,数鸭子儿歌
17.39.42.230,2019-07-20,18:30:12,购物,运动健身,分体泳衣
17.39.42.230,2019-07-27,01:51:09,购物,乐器,大提琴
17.39.42.230,2019-07-26,15:29:08,游戏,经营策略,感恩超市卖场
17.39.42.230,2019-07-26,10:44:29,购物,珠宝配饰,项链
17.39.42.230,2019-07-01,22:20:20,购物,游戏动漫,仙剑奇侠传
17.39.42.230,2019-07-11,10:34:30,游戏,扑克棋牌,开心消水果
17.39.42.230,2019-07-07,17:19:43,游戏,飞行射击,荒野行动狙击训练场
17.39.42.230,2019-07-28,08:39:32,购物,女装,街拍范
17.39.42.230,2019-07-20,23:50:04,电影电视,恐怖,"黑暗深处之惊魂夜林潇（演员）,沐岚,李劲峰,"
17.39.42.230,2019-07-28,21:09:07,电影电视,恐怖,"终极人鱼岛卢夫斯·塞维尔,卡拉·古奇诺,吉姆·皮多克,"
17.39.42.230,2019-07-19,04:37:39,电影电视,喜剧,"二次初恋朱茵,杜天皓,"
17.39.42.230,2019-07-30,23:38:19,音乐,中国特色,寻梦·嘉庆子 尹令龚隐雷
17.39.42.230,2019-07-17,22:33:49,音乐,动漫ACG,空中散歩久石譲
17.39.42.230,2019-07-07,13:12:28,购物,珠宝配饰,项链
17.39.42.230,2019-07-06,23:33:15,购物,游戏动漫,三国杀
17.39.42.230,2019-07-20,10:20:35,购物,母婴儿童,营养食品
17.39.42.230,2019-07-01,21:46:13,购物,乐器,谱架
17.39.42.230,2019-07-14,11:42:11,购物,零食生鲜,百香果
17.39.42.230,2019-07-02,12:22:37,电影电视,喜剧,"高手高手高高手李奎,汤畅,"
17.39.42.230,2019-07-31,18:55:49,电影电视,科幻,"极速游戏宛成,马佳马尧,谈莎莎,"
17.39.42.230,2019-07-12,01:28:56,购物,书籍课程,美剧英语
17.39.42.230,2019-07-21,16:49:59,游戏,跑酷竞速,City Driving Kia Car Simulator
17.39.42.230,2019-07-25,22:30:53,游戏,扑克棋牌,Flappy Bird
17.39.42.230,2019-07-15,05:04:25,电影电视,科幻,"纽约大逃亡库尔特·拉塞尔,"
17.39.42.230,2019-07-23,01:15:51,游戏,休闲益智,锈湖：天堂岛
